"","x"
"59664",5
"59665",2
"59666",5
"59667",4
"59668",29
"59669",30
"59670",9
"59671",3
"59672",1
"59673",4
"59674",3
"59675",7
"59676",6
"59677",7
"59678",32
"59679",8
"59680",6
"59681",8
"59682",4
"59683",11
"59684",9
"59685",2
"59686",3
"59687",3
"59688",21
"59689",4
"59690",17
"59691",3
"59692",10
"59693",4
"59694",17
"59695",24
"59696",9
"59697",13
"59698",2
"59699",3
"59700",13
"59701",13
"59702",12
"59703",31
"59704",2
"59705",2
"59706",1
"59707",10
"59708",5
"59709",3
"59710",5
"59711",7
"59712",3
"59713",2
"59714",8
"59715",11
"59716",13
"59717",6
"59718",19
"59719",10
"59720",10
"59721",14
"59722",17
"59723",5
"59724",24
"59725",13
"59726",8
"59727",10
"59728",9
"59729",1
"59730",12
"59731",17
"59732",14
"59733",7
"59734",3
"59735",1
"59736",6
"59737",8
"59738",6
"59739",11
"59740",3
"59741",6
"59742",1
"59743",13
"59744",3
"59745",3
"59746",11
"59747",4
"59748",16
"59749",14
"59750",4
"59751",19
"59752",8
"59753",8
"59754",8
"59755",7
"59756",20
"59757",3
"59758",9
"59759",0
"59760",11
"59761",19
"59762",5
"59763",1
"59764",8
"59765",15
"59766",4
"59767",1
"59768",6
"59769",8
"59770",1
"59771",2
"59772",10
"59773",20
"59774",3
"59775",23
"59776",7
"59777",5
"59778",14
"59779",2
"59780",7
"59781",11
"59782",8
"59783",3
"59784",3
"59785",1
"59786",6
"59787",15
"59788",18
"59789",8
"59790",2
"59791",2
"59792",2
"59793",7
"59794",8
"59795",9
"59796",13
"59797",5
"59798",4
"59799",2
"59800",2
"59801",8
"59802",16
"59803",2
"59804",1
"59805",12
"59806",5
"59807",15
"59808",8
"59809",1
"59810",8
"59811",1
"59812",1
"59813",7
"59814",5
"59815",6
"59816",7
"59817",1
"59818",3
"59819",7
"59820",29
"59821",13
"59822",3
"59823",8
"59824",5
"59825",5
"59826",12
"59827",9
"59828",12
"59829",9
"59830",12
"59831",20
"59832",5
"59833",9
"59834",21
"59835",5
"59836",1
"59837",9
"59838",20
"59839",11
"59840",15
"59841",6
"59842",0
"59843",6
"59844",5
"59845",4
"59846",17
"59847",3
"59848",12
"59849",17
"59850",20
"59851",13
"59852",14
"59853",0
"59854",7
"59855",13
"59856",10
"59857",15
"59858",6
"59859",18
"59860",4
"59861",14
"59862",11
"59863",6
"59864",10
"59865",8
"59866",10
"59867",4
"59868",9
"59869",3
"59870",11
"59871",11
"59872",5
"59873",1
"59874",8
"59875",18
"59876",7
"59877",27
"59878",5
"59879",5
"59880",22
"59881",2
"59882",11
"59883",11
"59884",19
"59885",1
"59886",8
"59887",17
"59888",5
"59889",10
"59890",1
"59891",10
"59892",3
"59893",6
"59894",13
"59895",12
"59896",21
"59897",17
"59898",3
"59899",17
"59900",11
"59901",9
"59902",8
"59903",2
"59904",8
"59905",0
"59906",23
"59907",15
"59908",19
"59909",16
"59910",7
"59911",14
"59912",4
"59913",5
"59914",10
"59915",24
"59916",7
"59917",1
"59918",8
"59919",28
"59920",6
"59921",11
"59922",8
"59923",10
"59924",21
"59925",24
"59926",15
"59927",9
"59928",11
"59929",3
"59930",7
"59931",7
"59932",14
"59933",12
"59934",13
"59935",9
"59936",22
"59937",2
"59938",16
"59939",9
"59940",16
"59941",19
"59942",4
"59943",12
"59944",3
"59945",22
"59946",5
"59947",7
"59948",2
"59949",12
"59950",13
"59951",15
"59952",17
"59953",9
"59954",17
"59955",12
"59956",13
"59957",11
"59958",1
"59959",11
"59960",20
"59961",18
"59962",6
"59963",3
"59964",14
"59965",0
"59966",5
"59967",12
"59968",6
"59969",5
"59970",2
"59971",4
"59972",0
"59973",8
"59974",17
"59975",6
"59976",6
"59977",1
"59978",3
"59979",7
"59980",7
"59981",2
"59982",3
"59983",4
"59984",5
"59985",5
"59986",8
"59987",5
"59988",5
"59989",5
"59990",3
"59991",8
"59992",14
"59993",21
"59994",9
"59995",5
"59996",9
"59997",4
"59998",15
"59999",1
"60000",8
"60001",11
"60002",11
"60003",11
"60004",6
"60005",3
"60006",12
"60007",9
"60008",11
"60009",6
"60010",8
"60011",5
"60012",1
"60013",15
"60014",9
"60015",29
"60016",11
"60017",9
"60018",20
"60019",11
"60020",3
"60021",22
"60022",11
"60023",1
"60024",7
"60025",7
"60026",5
"60027",5
"60028",7
"60029",20
"60030",2
"60031",4
"60032",9
"60033",12
"60034",29
"60035",0
"60036",14
"60037",7
"60038",4
"60039",9
"60040",3
"60041",1
"60042",11
"60043",11
"60044",14
"60045",10
"60046",6
"60047",13
"60048",8
"60049",8
"60050",10
"60051",6
"60052",11
"60053",3
"60054",16
"60055",10
"60056",13
"60057",3
"60058",8
"60059",7
"60060",16
"60061",6
"60062",17
"60063",2
"60064",0
"60065",2
"60066",12
"60067",9
"60068",18
"60069",14
"60070",10
"60071",6
"60072",4
"60073",11
"60074",11
"60075",1
"60076",21
"60077",1
"60078",4
"60079",17
"60080",15
"60081",5
"60082",4
"60083",3
"60084",16
"60085",6
"60086",1
"60087",1
"60088",32
"60089",15
"60090",5
"60091",11
"60092",19
"60093",12
"60094",5
"60095",2
"60096",2
"60097",9
"60098",4
"60099",19
"60100",1
"60101",4
"60102",1
"60103",24
"60104",20
"60105",4
"60106",17
"60107",11
"60108",5
"60109",10
"60110",21
"60111",14
"60112",1
"60113",6
"60114",2
"60115",21
"60116",3
"60117",7
"60118",2
"60119",2
"60120",13
"60121",16
"60122",12
"60123",9
"60124",4
"60125",11
"60126",6
"60127",3
"60128",7
"60129",1
"60130",3
"60131",4
"60132",13
"60133",2
"60134",13
"60135",1
"60136",5
"60137",4
"60138",5
"60139",3
"60140",6
"60141",21
"60142",19
"60143",13
"60144",0
"60145",4
"60146",6
"60147",11
"60148",7
"60149",7
"60150",14
"60151",7
"60152",12
"60153",24
"60154",2
"60155",16
"60156",4
"60157",10
"60158",21
"60159",7
"60160",5
"60161",7
"60162",15
"60163",9
"60164",4
"60165",7
"60166",12
"60167",6
"60168",14
"60169",10
"60170",1
"60171",3
"60172",8
"60173",3
"60174",6
"60175",23
"60176",7
"60177",10
"60178",12
"60179",16
"60180",3
"60181",6
"60182",12
"60183",5
"60184",20
"60185",15
"60186",3
"60187",13
"60188",7
"60189",10
"60190",10
"60191",7
"60192",20
"60193",4
"60194",8
"60195",1
"60196",9
"60197",11
"60198",12
"60199",3
"60200",2
"60201",5
"60202",3
"60203",5
"60204",3
"60205",3
"60206",11
"60207",1
"60208",19
"60209",6
"60210",4
"60211",9
"60212",16
"60213",10
"60214",26
"60215",3
"60216",13
"60217",7
"60218",20
"60219",4
"60220",11
"60221",18
"60222",10
"60223",5
"60224",10
"60225",9
"60226",12
"60227",22
"60228",4
"60229",8
"60230",23
"60231",11
"60232",4
"60233",3
"60234",3
"60235",10
"60236",2
"60237",6
"60238",9
"60239",12
"60240",10
"60241",5
"60242",10
"60243",6
"60244",5
"60245",6
"60246",5
"60247",1
"60248",15
"60249",4
"60250",19
"60251",3
"60252",2
"60253",18
"60254",2
"60255",9
"60256",2
"60257",11
"60258",4
"60259",9
"60260",2
"60261",5
"60262",23
"60263",6
"60264",9
"60265",11
"60266",5
"60267",0
"60268",11
"60269",25
"60270",11
"60271",17
"60272",15
"60273",3
"60274",6
"60275",5
"60276",3
"60277",7
"60278",3
"60279",4
"60280",18
"60281",2
"60282",10
"60283",10
"60284",6
"60285",15
"60286",9
"60287",21
"60288",8
"60289",5
"60290",9
"60291",9
"60292",6
"60293",6
"60294",3
"60295",7
"60296",2
"60297",7
"60298",17
"60299",2
"60300",28
"60301",8
"60302",20
"60303",2
"60304",15
"60305",3
"60306",14
"60307",5
"60308",8
"60309",9
"60310",1
"60311",4
"60312",7
"60313",7
"60314",13
"60315",15
"60316",6
"60317",3
"60318",1
"60319",9
"60320",8
"60321",3
"60322",1
"60323",8
"60324",18
"60325",1
"60326",7
"60327",12
"60328",4
"60329",5
"60330",15
"60331",13
"60332",7
"60333",7
"60334",5
"60335",12
"60336",24
"60337",5
"60338",10
"60339",15
"60340",13
"60341",1
"60342",6
"60343",13
"60344",11
"60345",19
"60346",6
"60347",5
"60348",4
"60349",4
"60350",9
"60351",3
"60352",3
"60353",6
"60354",9
"60355",7
"60356",22
"60357",5
"60358",3
"60359",7
"60360",4
"60361",12
"60362",3
"60363",4
"60364",5
"60365",9
"60366",14
"60367",11
"60368",15
"60369",4
"60370",5
"60371",11
"60372",17
"60373",11
"60374",12
"60375",12
"60376",3
"60377",11
"60378",8
"60379",18
"60380",2
"60381",6
"60382",7
"60383",19
"60384",16
"60385",2
"60386",10
"60387",3
"60388",5
"60389",2
"60390",12
"60391",8
"60392",4
"60393",8
"60394",17
"60395",9
"60396",5
"60397",11
"60398",12
"60399",7
"60400",16
"60401",11
"60402",6
"60403",13
"60404",3
"60405",10
"60406",5
"60407",10
"60408",5
"60409",1
"60410",16
"60411",5
"60412",8
"60413",3
"60414",10
"60415",8
"60416",6
"60417",9
"60418",6
"60419",2
"60420",8
"60421",14
"60422",13
"60423",4
"60424",16
"60425",9
"60426",14
"60427",4
"60428",4
"60429",1
"60430",7
"60431",3
"60432",14
"60433",2
"60434",10
"60435",10
"60436",16
"60437",6
"60438",8
"60439",5
"60440",22
"60441",2
"60442",9
"60443",8
"60444",23
"60445",5
"60446",5
"60447",8
"60448",4
"60449",11
"60450",9
"60451",17
"60452",1
"60453",4
"60454",8
"60455",4
"60456",7
"60457",3
"60458",8
"60459",4
"60460",8
"60461",10
"60462",5
"60463",12
"60464",2
"60465",16
"60466",23
"60467",17
"60468",8
"60469",17
"60470",21
"60471",8
"60472",8
"60473",2
"60474",6
"60475",13
"60476",1
"60477",12
"60478",10
"60479",8
"60480",18
"60481",2
"60482",11
"60483",15
"60484",10
"60485",9
"60486",7
"60487",15
"60488",9
"60489",4
"60490",19
"60491",5
"60492",19
"60493",13
"60494",2
"60495",2
"60496",17
"60497",6
"60498",1
"60499",18
"60500",14
"60501",13
"60502",13
"60503",9
"60504",14
"60505",1
"60506",4
"60507",8
"60508",8
"60509",4
"60510",20
"60511",4
"60512",13
"60513",2
"60514",10
"60515",13
"60516",14
"60517",5
"60518",14
"60519",5
"60520",17
"60521",4
"60522",15
"60523",8
"60524",11
"60525",11
"60526",3
"60527",5
"60528",14
"60529",4
"60530",7
"60531",5
"60532",4
"60533",6
"60534",7
"60535",8
"60536",8
"60537",14
"60538",9
"60539",2
"60540",2
"60541",2
"60542",10
"60543",6
"60544",10
"60545",21
"60546",13
"60547",2
"60548",3
"60549",2
"60550",9
"60551",8
"60552",14
"60553",6
"60554",20
"60555",5
"60556",13
"60557",12
"60558",8
"60559",4
"60560",11
"60561",8
"60562",12
"60563",16
"60564",7
"60565",8
"60566",13
"60567",2
"60568",4
"60569",4
"60570",6
"60571",8
"60572",8
"60573",7
"60574",17
"60575",6
"60576",13
"60577",8
"60578",18
"60579",4
"60580",2
"60581",0
"60582",10
"60583",11
"60584",9
"60585",1
"60586",9
"60587",6
"60588",10
"60589",6
"60590",15
"60591",15
"60592",3
"60593",3
"60594",11
"60595",4
"60596",11
"60597",7
"60598",4
"60599",24
"60600",2
"60601",12
"60602",14
"60603",12
"60604",4
"60605",3
"60606",5
"60607",11
"60608",4
"60609",21
"60610",4
"60611",18
"60612",5
"60613",17
"60614",5
"60615",15
"60616",2
"60617",8
"60618",7
"60619",7
"60620",13
"60621",12
"60622",13
"60623",19
"60624",9
"60625",2
"60626",5
"60627",2
"60628",9
"60629",4
"60630",1
"60631",7
"60632",15
"60633",2
"60634",10
"60635",4
"60636",5
"60637",9
"60638",5
"60639",9
"60640",11
"60641",13
"60642",10
"60643",22
"60644",17
"60645",15
"60646",10
"60647",2
"60648",8
"60649",12
"60650",1
"60651",2
"60652",10
"60653",7
"60654",16
"60655",6
"60656",5
"60657",3
"60658",12
"60659",10
"60660",4
"60661",4
"60662",4
"60663",13
"60664",6
"60665",3
"60666",9
"60667",5
"60668",13
"60669",2
"60670",1
"60671",6
"60672",6
"60673",14
"60674",3
"60675",8
"60676",4
"60677",4
"60678",4
"60679",3
"60680",5
"60681",11
"60682",7
"60683",5
"60684",10
"60685",6
"60686",11
"60687",8
"60688",14
"60689",11
"60690",12
"60691",16
"60692",13
"60693",7
"60694",10
"60695",4
"60696",4
"60697",2
"60698",2
"60699",9
"60700",10
"60701",8
"60702",10
"60703",4
"60704",6
"60705",23
"60706",13
"60707",4
"60708",15
"60709",8
"60710",12
"60711",8
"60712",12
"60713",9
"60714",9
"60715",13
"60716",17
"60717",4
"60718",19
"60719",7
"60720",3
"60721",21
"60722",11
"60723",6
"60724",17
"60725",30
"60726",12
"60727",13
"60728",2
"60729",14
"60730",12
"60731",7
"60732",1
"60733",20
"60734",4
"60735",10
"60736",3
"60737",17
"60738",17
"60739",8
"60740",8
"60741",4
"60742",8
"60743",20
"60744",9
"60745",9
"60746",19
"60747",11
"60748",1
"60749",1
"60750",8
"60751",3
"60752",5
"60753",10
"60754",40
"60755",13
"60756",8
"60757",2
"60758",11
"60759",5
"60760",12
"60761",2
"60762",8
"60763",6
"60764",8
"60765",11
"60766",8
"60767",10
"60768",3
"60769",3
"60770",1
"60771",6
"60772",3
"60773",11
"60774",2
"60775",4
"60776",4
"60777",12
"60778",2
"60779",10
"60780",8
"60781",5
"60782",6
"60783",10
"60784",6
"60785",18
"60786",13
"60787",12
"60788",4
"60789",4
"60790",3
"60791",2
"60792",10
"60793",6
"60794",4
"60795",2
"60796",10
"60797",9
"60798",7
"60799",2
"60800",26
"60801",7
"60802",7
"60803",12
"60804",11
"60805",7
"60806",5
"60807",1
"60808",8
"60809",2
"60810",2
"60811",9
"60812",23
"60813",12
"60814",4
"60815",7
"60816",5
"60817",15
"60818",1
"60819",2
"60820",6
"60821",9
"60822",4
"60823",11
"60824",1
"60825",36
"60826",5
"60827",9
"60828",5
"60829",12
"60830",16
"60831",9
"60832",5
"60833",9
"60834",29
"60835",8
"60836",25
"60837",0
"60838",5
"60839",8
"60840",10
"60841",4
"60842",8
"60843",19
"60844",4
"60845",21
"60846",16
"60847",1
"60848",15
"60849",10
"60850",6
"60851",9
"60852",14
"60853",15
"60854",8
"60855",9
"60856",15
"60857",19
"60858",5
"60859",11
"60860",3
"60861",19
"60862",7
"60863",7
"60864",8
"60865",5
"60866",8
"60867",3
"60868",2
"60869",12
"60870",7
"60871",12
"60872",8
"60873",3
"60874",3
"60875",11
"60876",2
"60877",13
"60878",3
"60879",8
"60880",7
"60881",7
"60882",28
"60883",8
"60884",8
"60885",13
"60886",3
"60887",3
"60888",4
"60889",3
"60890",2
"60891",2
"60892",13
"60893",9
"60894",4
"60895",6
"60896",10
"60897",16
"60898",7
"60899",10
"60900",21
"60901",7
"60902",10
"60903",3
"60904",2
"60905",28
"60906",6
"60907",12
"60908",13
"60909",5
"60910",3
"60911",4
"60912",4
"60913",4
"60914",16
"60915",7
"60916",12
"60917",3
"60918",5
"60919",11
"60920",8
"60921",3
"60922",2
"60923",1
"60924",15
"60925",11
"60926",2
"60927",6
"60928",1
"60929",9
"60930",4
"60931",8
"60932",2
"60933",6
"60934",1
"60935",7
"60936",3
"60937",11
"60938",3
"60939",4
"60940",7
"60941",3
"60942",3
"60943",7
"60944",6
"60945",2
"60946",14
"60947",11
"60948",9
"60949",4
"60950",4
"60951",5
"60952",8
"60953",1
"60954",5
"60955",4
"60956",11
"60957",4
"60958",9
"60959",15
"60960",7
"60961",10
"60962",9
"60963",4
"60964",8
"60965",11
"60966",5
"60967",23
"60968",11
"60969",5
"60970",6
"60971",12
"60972",9
"60973",5
"60974",14
"60975",2
"60976",4
"60977",5
"60978",9
"60979",6
"60980",8
"60981",1
"60982",5
"60983",8
"60984",1
"60985",3
"60986",17
"60987",14
"60988",9
"60989",12
"60990",10
"60991",6
"60992",16
"60993",16
"60994",12
"60995",15
"60996",9
"60997",15
"60998",18
"60999",8
"61000",13
"61001",8
"61002",10
"61003",3
"61004",9
"61005",2
"61006",9
"61007",11
"61008",2
"61009",10
"61010",7
"61011",17
"61012",7
"61013",7
"61014",8
"61015",13
"61016",2
"61017",5
"61018",11
"61019",5
"61020",3
"61021",3
"61022",6
"61023",5
"61024",4
"61025",9
"61026",3
"61027",12
"61028",14
"61029",3
"61030",2
"61031",7
"61032",9
"61033",7
"61034",2
"61035",13
"61036",5
"61037",11
"61038",12
"61039",26
"61040",4
"61041",3
"61042",11
"61043",13
"61044",16
"61045",6
"61046",10
"61047",16
"61048",6
"61049",6
"61050",1
"61051",5
"61052",8
"61053",14
"61054",10
"61055",9
"61056",7
"61057",4
"61058",6
"61059",2
"61060",2
"61061",9
"61062",15
"61063",12
"61064",12
"61065",4
"61066",6
"61067",5
"61068",24
"61069",8
"61070",3
"61071",4
"61072",6
"61073",8
"61074",2
"61075",13
"61076",5
"61077",4
"61078",2
"61079",22
"61080",9
"61081",5
"61082",9
"61083",23
"61084",9
"61085",3
"61086",2
"61087",19
"61088",11
"61089",3
"61090",10
"61091",4
"61092",2
"61093",5
"61094",10
"61095",24
"61096",3
"61097",8
"61098",9
"61099",21
"61100",9
"61101",10
"61102",11
"61103",3
"61104",11
"61105",22
"61106",4
"61107",0
"61108",15
"61109",6
"61110",21
"61111",4
"61112",6
"61113",10
"61114",4
"61115",12
"61116",18
"61117",7
"61118",18
"61119",5
"61120",11
"61121",13
"61122",4
"61123",14
"61124",18
"61125",0
"61126",8
"61127",9
"61128",4
"61129",6
"61130",11
"61131",2
"61132",10
"61133",7
"61134",0
"61135",12
"61136",9
"61137",9
"61138",2
"61139",11
"61140",1
"61141",18
"61142",11
"61143",10
"61144",2
"61145",15
"61146",14
"61147",11
"61148",8
"61149",10
"61150",2
"61151",10
"61152",13
"61153",6
"61154",5
"61155",5
"61156",12
"61157",11
"61158",1
"61159",11
"61160",15
"61161",18
"61162",12
"61163",0
"61164",12
"61165",1
"61166",17
"61167",4
"61168",9
"61169",12
"61170",13
"61171",23
"61172",1
"61173",9
"61174",22
"61175",9
"61176",14
"61177",5
"61178",3
"61179",11
"61180",16
"61181",20
"61182",3
"61183",8
"61184",3
"61185",0
"61186",8
"61187",14
"61188",5
"61189",8
"61190",1
"61191",26
"61192",7
"61193",16
"61194",8
"61195",4
"61196",14
"61197",6
"61198",3
"61199",14
"61200",10
"61201",9
"61202",19
"61203",8
"61204",29
"61205",18
"61206",10
"61207",3
"61208",4
"61209",1
"61210",5
"61211",7
"61212",3
"61213",14
"61214",8
"61215",4
"61216",10
"61217",9
"61218",8
"61219",2
"61220",26
"61221",14
"61222",3
"61223",10
"61224",3
"61225",9
"61226",9
"61227",19
"61228",6
"61229",11
"61230",22
"61231",20
"61232",6
"61233",5
"61234",11
"61235",8
"61236",17
"61237",8
"61238",2
"61239",1
"61240",23
"61241",21
"61242",6
"61243",17
"61244",2
"61245",5
"61246",6
"61247",5
"61248",26
"61249",6
"61250",12
"61251",7
"61252",4
"61253",2
"61254",13
"61255",11
"61256",2
"61257",2
"61258",5
"61259",4
"61260",13
"61261",6
"61262",6
"61263",6
"61264",6
"61265",7
"61266",7
"61267",4
"61268",12
"61269",19
"61270",3
"61271",2
"61272",15
"61273",21
"61274",9
"61275",8
"61276",28
"61277",6
"61278",10
"61279",8
"61280",22
"61281",11
"61282",13
"61283",9
"61284",11
"61285",7
"61286",5
"61287",9
"61288",12
"61289",12
"61290",2
"61291",11
"61292",19
"61293",10
"61294",17
"61295",0
"61296",2
"61297",15
"61298",4
"61299",3
"61300",3
"61301",15
"61302",1
"61303",1
"61304",13
"61305",7
"61306",10
"61307",3
"61308",15
"61309",1
"61310",2
"61311",3
"61312",6
"61313",28
"61314",6
"61315",10
"61316",4
"61317",4
"61318",18
"61319",16
"61320",13
"61321",14
"61322",14
"61323",3
"61324",9
"61325",16
"61326",4
"61327",10
"61328",5
"61329",14
"61330",10
"61331",17
"61332",17
"61333",4
"61334",6
"61335",6
"61336",12
"61337",9
"61338",11
"61339",15
"61340",1
"61341",1
"61342",12
"61343",10
"61344",2
"61345",5
"61346",2
"61347",5
"61348",7
"61349",13
"61350",7
"61351",12
"61352",2
"61353",12
"61354",5
"61355",5
"61356",4
"61357",9
"61358",14
"61359",5
"61360",1
"61361",19
"61362",8
"61363",6
"61364",7
"61365",17
"61366",3
"61367",24
"61368",5
"61369",13
"61370",3
"61371",5
"61372",3
"61373",2
"61374",16
"61375",10
"61376",13
"61377",12
"61378",22
"61379",24
"61380",5
"61381",4
"61382",12
"61383",3
"61384",19
"61385",16
"61386",7
"61387",15
"61388",1
"61389",5
"61390",3
"61391",23
"61392",7
"61393",6
"61394",7
"61395",5
"61396",2
"61397",16
"61398",18
"61399",1
"61400",3
"61401",12
"61402",18
"61403",5
"61404",6
"61405",9
"61406",11
"61407",18
"61408",15
"61409",9
"61410",3
"61411",14
"61412",2
"61413",3
"61414",2
"61415",1
"61416",7
"61417",7
"61418",8
"61419",1
"61420",7
"61421",28
"61422",27
"61423",4
"61424",6
"61425",4
"61426",8
"61427",3
"61428",12
"61429",6
"61430",13
"61431",13
"61432",10
"61433",5
"61434",7
"61435",4
"61436",5
"61437",5
"61438",8
"61439",17
"61440",3
"61441",7
"61442",6
"61443",3
"61444",7
"61445",14
"61446",6
"61447",10
"61448",8
"61449",1
"61450",6
"61451",10
"61452",9
"61453",5
"61454",6
"61455",34
"61456",5
"61457",22
"61458",4
"61459",4
"61460",14
"61461",7
"61462",17
"61463",14
"61464",6
"61465",10
"61466",7
"61467",16
"61468",8
"61469",12
"61470",21
"61471",16
"61472",26
"61473",12
"61474",10
"61475",3
"61476",3
"61477",2
"61478",24
"61479",26
"61480",5
"61481",7
"61482",2
"61483",10
"61484",5
"61485",3
"61486",6
"61487",7
"61488",3
"61489",8
"61490",8
"61491",4
"61492",11
"61493",17
"61494",6
"61495",16
"61496",8
"61497",11
"61498",6
"61499",8
"61500",11
"61501",2
"61502",5
"61503",20
"61504",7
"61505",10
"61506",5
"61507",10
"61508",6
"61509",7
"61510",12
"61511",8
"61512",10
"61513",7
"61514",3
"61515",9
"61516",12
"61517",4
"61518",7
"61519",8
"61520",3
"61521",12
"61522",5
"61523",4
"61524",14
"61525",17
"61526",6
"61527",8
"61528",30
"61529",13
"61530",1
"61531",27
"61532",1
"61533",10
"61534",0
"61535",6
"61536",6
"61537",8
"61538",5
"61539",12
"61540",2
"61541",15
"61542",15
"61543",23
"61544",13
"61545",5
"61546",2
"61547",7
"61548",4
"61549",14
"61550",7
"61551",8
"61552",3
"61553",6
"61554",5
"61555",6
"61556",10
"61557",8
"61558",7
"61559",14
"61560",4
"61561",16
"61562",14
"61563",18
"61564",11
"61565",2
"61566",10
"61567",1
"61568",5
"61569",10
"61570",3
"61571",9
"61572",22
"61573",30
"61574",16
"61575",16
"61576",6
"61577",7
"61578",6
"61579",32
"61580",22
"61581",7
"61582",4
"61583",6
"61584",32
"61585",6
"61586",13
"61587",7
"61588",6
"61589",15
"61590",10
"61591",2
"61592",2
"61593",2
"61594",7
"61595",10
"61596",9
"61597",13
"61598",7
"61599",6
"61600",2
"61601",27
"61602",9
"61603",8
"61604",5
"61605",4
"61606",14
"61607",14
"61608",2
"61609",5
"61610",7
"61611",3
"61612",19
"61613",11
"61614",7
"61615",2
"61616",9
"61617",23
"61618",1
"61619",7
"61620",4
"61621",5
"61622",5
"61623",7
"61624",11
"61625",28
"61626",10
"61627",15
"61628",8
"61629",18
"61630",13
"61631",15
"61632",11
"61633",5
"61634",3
"61635",3
"61636",12
"61637",5
"61638",5
"61639",4
"61640",8
"61641",8
"61642",4
"61643",3
"61644",2
"61645",8
"61646",9
"61647",6
"61648",8
"61649",14
"61650",8
"61651",11
"61652",10
"61653",12
"61654",4
"61655",8
